1538082077.5800242,22,62
1538082107.612621,22,62
1538082137.6450534,22,62
1538082167.6779742,22,62
1538082197.7135751,22,62
1538082227.7479632,22,62
1538082442.0928335,22,62
1538082472.12557,22,62
1538082502.160111,22,62
1538082532.195797,22,62
1538082562.2288945,22,62
1538082592.265698,22,62
1538082622.3020458,22,62
1538082652.33918,22,62
1538082682.378188,22,62
1538082712.4091415,22,62
1538082742.4480684,22,62
1538082772.4809117,22,62
1538082802.515392,22,62
1538082832.5507693,22,62
1538082862.5825095,22,62
1538082892.614922,22,62
1538082922.6489646,22,62
1538082952.6812055,22,62
1538082982.715027,22,62
1538083012.7515419,22,62
1538083042.7859664,22,62
1538083072.8207927,22,62
1538083102.8555574,22,62
1538083132.8906612,21,62
1538083162.9253743,21,62
1538083192.9601622,21,62
1538083222.9957087,21,62
1538083253.0302043,21,62
1538083283.0649095,21,62
1538083313.0999537,21,62
1538083343.1360428,21,62
1538083373.1709309,21,62
1538083403.2054663,21,62
1538083433.2409627,22,62
1538083463.275183,21,62
1538083493.3104904,21,62
1538083523.345992,21,62
1538083553.3816922,21,62
1538083583.4160907,21,62
1538083613.4490893,21,62
1538083643.484149,21,62
1538083673.5174236,21,62
1538083703.5548556,21,62
1538083733.591611,21,62
1538083763.6260023,21,63
1538083793.6618342,21,63
1538083823.6969743,21,63
1538083853.7318397,21,63
1538083883.7655878,21,63
1538083913.800647,21,63
1538083943.834775,21,63
1538083973.8693128,21,63
1538084003.904608,21,63
1538084033.937698,21,63
1538084063.9720705,21,63
1538084094.0076725,21,63
1538084229.0471027,21,63
1538084259.0814,21,63
1538084289.1168926,21,63
1538084319.1520598,21,63
1538084349.1833634,21,63
1538084379.2177155,21,63
1538084409.2521727,21,63
1538084439.2872818,21,63
1538084469.3217912,21,63
1538084499.3564544,21,63
1538084529.3909223,21,63
1538084559.4271615,21,63
1538084589.4622815,21,63
1538084619.4969785,21,63
1538084649.53094,21,63
1538084679.566627,21,63
1538084709.6024098,21,63
1538084739.6377542,21,63
1538084769.6725953,21,63
1538084799.7095883,21,62
1538084829.744468,21,62
1538084859.780778,21,62
1538084889.8177552,21,62
1538084919.852691,21,62
1538084949.8892057,21,62
1538084979.9236655,21,62
1538085009.9554424,21,62
1538085039.9901357,21,62
1538085070.027535,21,62
1538085100.0618165,21,62
1538085130.0964048,21,62
1538085160.1311605,21,63
1538085190.1660357,21,63
1538085220.200673,21,63
1538085250.2352805,21,63
1538085280.2698832,21,63
1538085310.3069692,21,63
1538085340.342678,21,63
1538085370.3764753,21,63
1538085400.4111893,21,63
1538085430.4456918,21,63
1538085460.4826899,21,63
1538085490.5175097,21,63
1538085520.5556629,21,63
1538085550.5893106,21,63
1538085580.62384,21,63
1538085610.6589983,21,63
1538085640.6949878,21,63
1538085670.726747,21,63
1538085700.7580216,21,63
1538085730.7940004,21,63
1538085760.824582,21,63
1538085790.8597379,21,63
1538085820.8957722,21,63
1538085850.9417415,21,63
1538085880.9737048,21,63
1538085911.0095038,21,63
1538085941.0600884,21,63
1538085971.0948253,21,63
1538086001.1457617,21,63
1538086031.179167,21,63
1538086061.2181818,21,63
1538086091.2521787,21,63
1538086121.2865198,21,63
1538086151.328078,21,63
1538086181.3627105,21,63
1538086211.4039838,21,63
1538086241.4350758,21,63
1538086271.4714425,21,63
1538086301.5042474,21,63
1538086331.5408027,21,63
1538086361.5751727,21,63
1538086391.6104107,21,63
1538086421.6469376,21,63
1538086451.6814191,21,63
1538086481.7184095,21,63
1538086511.7548835,21,63
1538086541.7894251,21,63
1538086571.8238966,21,63
1538086601.8584366,21,63
1538086631.893294,21,63
1538086661.9287448,21,63
1538086691.9649184,21,63
1538086721.9978886,21,63
1538086752.0328572,21,63
1538086782.0673578,21,63
1538086812.1089315,21,63
1538086842.1445923,21,63
1538086872.19049,21,63
1538086902.223185,21,63
1538086932.2579784,21,63
1538086962.2946234,21,63
1538086992.3296945,21,63
1538087022.362936,21,63
1538087052.3972597,21,63
1538087082.4344583,21,63
1538087112.4723153,21,63
1538087142.5114112,21,63
1538087172.5467615,21,63
1538087202.578982,21,63
1538087232.6114538,21,63
1538087262.6531308,21,63
1538087292.6849384,21,63
1538087322.7203014,21,63
1538087352.7551744,21,63
1538087382.7900238,21,63
1538087412.8247437,21,63
1538087442.8643506,21,63
1538087472.8917425,21,63
1538087502.9235456,21,63
1538087532.9567275,21,63
1538087562.990807,21,63
1538087593.0223124,20,64
1538087623.0564916,20,64
1538087653.097366,20,64
1538087683.132843,21,63
1538087713.1666083,20,64
1538087743.2028484,20,64
1538087773.2370903,20,64
1538087803.2713013,20,64
1538087833.307041,20,64
1538087863.3512924,20,64
1538087893.3802552,20,64
1538087923.4138727,20,64
1538087953.4488633,20,64
1538087983.4823701,20,64
1538088013.5182593,20,64
1538088043.5502908,20,64
1538088073.5843494,20,64
1538088103.6210012,20,64
1538088133.6534977,20,64
1538088163.6876724,20,64
1538088193.7221308,20,64
1538088223.756497,20,64
1538088253.79081,20,64
1538088283.8250248,20,64
1538088313.8594327,20,64
1538088343.8948674,20,64
1538088373.9286902,20,64
1538088403.9655995,20,64
1538088433.999476,20,64
1538088464.0344884,20,64
1538088496.5997272,20,64
1538088526.6320384,20,64
1538088556.6674619,20,64
1538088586.7009923,20,64
1538088616.734969,20,64
1538088646.769216,20,64
1538088676.8051145,20,64
1538088706.8368554,20,64
1538088736.870973,20,64
1538088766.9068258,20,64
1538088796.9397974,20,64
1538088826.9738808,20,64
1538088857.0080736,20,64
1538088890.1141045,20,64
1538088920.1499565,20,64
1538088950.1834133,20,64
1538088980.2190626,20,64
1538089010.25256,20,64
1538089040.2890477,20,64
1538089070.3227122,20,64
1538089100.3568332,20,64
1538089130.391319,20,64
1538089160.4254777,20,64
1538089190.4598753,20,64
1538089220.4941638,20,64
1538089250.5307508,20,64
1538089280.5648806,20,64
1538089310.5997548,20,64
1538089340.638973,20,64
1538089370.6741924,20,64
1538089400.7084525,20,64
1538089430.745382,20,64
1538089460.7781126,20,64
1538089490.812119,20,64
1538089520.8478987,20,64
1538089550.8817422,20,64
1538089580.9157288,20,64
1538089610.9527075,20,64
1538089640.9870815,20,64
1538089671.0215836,20,64
1538089701.0558574,20,64
1538089731.0907533,20,64
1538089761.1236777,20,64
1538089791.1625707,20,64
1538089821.1954713,20,64
1538089851.2331269,20,64
1538089881.264575,20,64
1538089911.2962375,20,64
1538089941.3310452,20,64
1538089971.3660507,20,64
1538090001.4003592,20,64
1538090031.4351304,20,64
1538090061.4689684,20,64
1538090091.500919,20,64
1538090121.5410638,20,64
1538090151.574959,20,64
1538090181.6092186,20,64
1538090211.6438591,20,64
1538090241.6818008,20,64
1538090271.7151887,20,64
1538090301.7509224,20,64
1538090331.783244,20,64
1538090361.8173435,20,64
1538090391.8522735,20,64
1538090421.886242,20,64
1538090451.9205363,20,64
1538090481.9546013,20,64
1538090511.989356,20,64
1538090542.0233548,20,64
1538090572.0578053,20,64
1538090602.0919538,20,64
1538090632.126485,20,64
1538090662.1616817,20,64
1538090692.1943054,20,64
1538090722.2304485,20,64
1538090752.2640183,20,64
1538090782.2988458,20,64
1538090812.3336136,20,64
1538090842.3675106,20,64
1538090872.4024823,20,64
1538090902.4370675,20,64
1538090932.4711726,20,64
1538090962.512541,20,64
1538090992.5460675,20,64
1538091022.5872283,20,65
1538091052.6189148,20,65
1538091082.6549447,20,65
1538091112.6854696,20,65
1538091142.720374,20,65
1538091172.7591558,20,65
1538091202.8033442,20,65
1538091232.8486435,20,65
1538091262.8808815,20,65
1538091292.915912,20,65
1538091322.9475377,20,65
1538091352.9793463,20,65
1538091383.0111387,20,65
1538091413.0453286,20,65
1538091443.077262,20,65
1538091473.110302,20,65
1538091503.1423259,20,65
1538091533.17381,20,65
1538091563.205664,20,65
1538091593.2374637,20,65
1538091623.2731423,20,65
1538091653.3077817,20,65
1538091683.342206,20,65
1538091713.382276,20,65
1538091743.4140944,20,65
1538091773.4482942,20,65
1538091803.484524,20,65
1538091833.5173419,20,65
1538091863.5521493,20,65
1538091893.5869114,20,65
1538091923.6214445,20,65
1538091953.6556754,20,65
1538091983.6912894,20,65
1538092013.7272727,20,65
1538092043.7615647,20,65
1538092073.7979555,20,65
1538092103.833864,20,65
1538092133.8687654,20,65
1538092163.900628,20,65
1538092193.9326694,20,65
1538092223.967649,20,65
1538092254.002045,20,65
1538092284.0362535,18,65
1538092314.0718977,20,65
1538092344.1059868,20,65
1538092374.1405025,20,65
1538092404.181734,20,65
1538092434.2108698,20,65
1538092464.2469046,20,65
1538092494.2798724,20,65
1538092524.3173695,20,65
1538092554.3516245,20,65
1538092584.3882546,20,65
1538092614.4248025,20,65
1538092644.4573689,20,65
1538092674.491588,20,65
1538092704.5264964,20,65
1538092734.5604415,20,65
1538092764.6139882,20,65
1538092794.6489637,20,65
1538092824.6829548,20,65
1538092854.7177155,20,65
1538092888.7324066,20,65
1538092918.7665565,20,65
1538092948.800903,20,65
1538092978.8395212,20,65
1538093008.8719213,20,65
1538093038.9071896,20,65
1538093068.9415932,20,65
1538093098.976995,20,64
1538093129.010908,20,64
1538093159.0457172,20,64
1538093189.079765,20,64
1538093219.114655,20,65
1538093249.149079,20,65
1538093279.1866825,20,65
1538093309.2210195,20,65
1538093339.255611,20,65
1538093369.2900023,20,65
1538093399.3241189,20,65
1538093429.35835,20,65
1538093459.3932586,20,65
1538093489.4276996,20,65
1538093519.4610143,20,65
1538093549.5001137,20,65
1538093579.5302708,20,65
1538093609.5644157,20,65
1538093639.5990782,20,65
1538093669.6351209,20,65
1538093699.6690357,20,65
1538093729.7031472,20,65
1538093759.7405035,20,65
1538093789.7740793,20,65
1538093819.8047612,20,65
1538093849.8364544,20,65
1538093879.869601,20,65
1538093909.9076235,20,65
1538093939.9441018,20,65
1538093969.97822,20,65
1538094000.0124483,20,65
1538094030.046611,20,65
1538094060.0809457,20,65
1538094090.990586,20,65
1538094121.025019,20,65
1538094151.0590487,20,65
1538094181.0944617,20,65
1538094211.130718,20,65
1538094241.163717,20,66
1538094271.1978989,20,66
1538094301.234333,20,66
1538094331.2673826,20,66
1538094361.3015294,20,66
1538094391.335966,20,66
1538094421.3702953,20,66
1538094451.4046671,20,66
1538094481.4405687,20,66
1538094511.474744,20,66
1538094541.5098119,20,66
1538094571.543766,20,66
1538094601.5779307,20,66
1538094631.612115,20,66
1538094661.6515925,20,66
1538094691.6853707,20,66
